"","Data","Fechamento"
"2861","15/03/2010",150.675
"2862","12/03/2010",151.294
"2863","11/03/2010",152.953
"2864","10/03/2010",153.279
"2865","09/03/2010",152.129
"2866","08/03/2010",149.515
"2867","05/03/2010",150.502
"2868","04/03/2010",148.397
"2869","03/03/2010",147.963
"2870","02/03/2010",148.3
"2871","01/03/2010",147.421
"2872","26/02/2010",145.36
"2873","25/02/2010",144.318
"2874","24/02/2010",144.026
"2875","23/02/2010",145.143
"2876","22/02/2010",147.204
"2877","19/02/2010",148.169
"2878","18/02/2010",148.517
"2879","17/02/2010",147.291
"2880","12/02/2010",144.492
"2881","11/02/2010",144.821
"2882","10/02/2010",142.585
"2883","09/02/2010",141.401
"2884","08/02/2010",138.212
"2885","05/02/2010",137.653
"2886","04/02/2010",139.955
"2887","03/02/2010",147.309
"2888","02/02/2010",147.473
"2889","01/02/2010",146.048
"2890","29/01/2010",143.045
"2891","28/01/2010",144.229
"2892","27/01/2010",142.366
"2893","26/01/2010",143.703
"2894","22/01/2010",144.996
"2895","21/01/2010",145.698
"2896","20/01/2010",150.06
"2897","19/01/2010",154.191
"2898","18/01/2010",153.084
"2899","15/01/2010",152.339
"2900","14/01/2010",154.4
"2901","13/01/2010",155.496
"2902","12/01/2010",155.013
"2903","11/01/2010",155.759
"2904","08/01/2010",155.835
"2905","07/01/2010",155.78
"2906","06/01/2010",156.679
"2907","05/01/2010",155.737
"2908","04/01/2010",155.375
"2909","30/12/2009",151.572
"2910","29/12/2009",151.506
"2911","28/12/2009",150.772
"2912","23/12/2009",149.818
"2913","22/12/2009",149.369
"2914","21/12/2009",146.859
"2915","18/12/2009",148.295
"2916","17/12/2009",148.613
"2917","16/12/2009",152.339
"2918","15/12/2009",154.082
"2919","14/12/2009",154.271
"2920","11/12/2009",154.148
"2921","10/12/2009",153.303
"2922","09/12/2009",151.813
"2923","08/12/2009",150.812
"2924","07/12/2009",152.992
"2925","04/12/2009",150.79
"2926","03/12/2009",152.814
"2927","02/12/2009",152.858
"2928","01/12/2009",152.925
"2929","30/11/2009",150.434
"2930","27/11/2009",150.145
"2931","26/11/2009",148.254
"2932","25/11/2009",151.768
"2933","24/11/2009",149.978
"2934","23/11/2009",149.744
"2935","19/11/2009",149.032
"2936","18/11/2009",149.233
"2937","17/11/2009",150.701
"2938","16/11/2009",148.721
"2939","13/11/2009",146.163
"2940","12/11/2009",144.45
"2941","11/11/2009",148.588
"2942","10/11/2009",148.588
"2943","09/11/2009",148.276
"2944","06/11/2009",144.561
"2945","05/11/2009",145.629
"2946","04/11/2009",143.427
"2947","03/11/2009",140.38
"2948","30/10/2009",137.577
"2949","29/10/2009",143.138
"2950","28/10/2009",134.908
"2951","27/10/2009",142.359
"2952","26/10/2009",147.03
"2953","23/10/2009",146.119
"2954","22/10/2009",148.921
"2955","21/10/2009",148.365
"2956","20/10/2009",147.208
"2957","19/10/2009",151.034
"2958","16/10/2009",148.877
"2959","15/10/2009",149.922
"2960","14/10/2009",149.366
"2961","13/10/2009",145.473
"2962","09/10/2009",144.887
"2963","08/10/2009",144.075
"2964","07/10/2009",141.392
"2965","06/10/2009",141.82
"2966","05/10/2009",140.986
"2967","02/10/2009",138.19
"2968","01/10/2009",136.961
"2969","30/09/2009",138.956
"2970","29/09/2009",138.325
"2971","28/09/2009",138.517
"2972","25/09/2009",136.769
"2973","24/09/2009",135.844
"2974","23/09/2009",136.972
"2975","22/09/2009",138.911
"2976","21/09/2009",138.347
"2977","18/09/2009",136.994
"2978","17/09/2009",136.735
"2979","16/09/2009",137.04
"2980","15/09/2009",134.469
"2981","14/09/2009",133.691
"2982","11/09/2009",132.326
"2983","10/09/2009",132.777
"2984","09/09/2009",131.56
"2985","08/09/2009",131.447
"2986","04/09/2009",128.651
"2987","03/09/2009",126.734
"2988","02/09/2009",125.155
"2989","01/09/2009",126.959
"2990","31/08/2009",128.132
"2991","28/08/2009",131.244
"2992","27/08/2009",131.436
"2993","26/08/2009",131.695
"2994","25/08/2009",131.041
"2995","24/08/2009",131.808
"2996","21/08/2009",131.312
"2997","20/08/2009",129.44
"2998","19/08/2009",128.493
"2999","18/08/2009",126.971
"3000","17/08/2009",125.494
"3001","14/08/2009",129.215
"3002","13/08/2009",130.455
"3003","12/08/2009",129.44
"3004","11/08/2009",127.41
"3005","10/08/2009",130.27
"3006","07/08/2009",129.057
"3007","06/08/2009",127.525
"3008","05/08/2009",128.76
"3009","04/08/2009",128.897
"3010","03/08/2009",128.554
"3011","31/07/2009",125.146
"3012","30/07/2009",124.654
"3013","29/07/2009",123.407
"3014","28/07/2009",124.826
"3015","27/07/2009",125.237
"3016","24/07/2009",125.295
"3017","23/07/2009",124.322
"3018","22/07/2009",122.104
"3019","21/07/2009",122.71
"3020","20/07/2009",122.355
"3021","17/07/2009",119.748
"3022","16/07/2009",119.519
"3023","15/07/2009",118.306
"3024","14/07/2009",112.656
"3025","13/07/2009",113.686
"3026","10/07/2009",112.771
"3027","08/07/2009",112.817
"3028","07/07/2009",114.029
"3029","06/07/2009",117.003
"3030","03/07/2009",117.46
"3031","02/07/2009",117.872
"3032","01/07/2009",118.741
"3033","30/06/2009",119.084
"3034","29/06/2009",119.999
"3035","26/06/2009",119.393
"3036","25/06/2009",119.496
"3037","24/06/2009",115.15
"3038","23/06/2009",115.39
"3039","22/06/2009",115.058
"3040","19/06/2009",118.444
"3041","18/06/2009",118.032
"3042","17/06/2009",118.261
"3043","16/06/2009",118.078
"3044","15/06/2009",120.57
"3045","12/06/2009",124.512
"3046","10/06/2009",124.153
"3047","09/06/2009",123.353
"3048","08/06/2009",124.744
"3049","05/06/2009",124.292
"3050","04/06/2009",124.524
"3051","03/06/2009",121.15
"3052","02/06/2009",125.277
"3053","01/06/2009",126.587
"3054","29/05/2009",123.932
"3055","28/05/2009",124.002
"3056","27/05/2009",120.454
"3057","26/05/2009",121.289
"3058","25/05/2009",118.483
"3059","22/05/2009",117.811
"3060","21/05/2009",117.394
"3061","20/05/2009",119.527
"3062","19/05/2009",120.083
"3063","18/05/2009",120.107
"3064","15/05/2009",114.75
"3065","14/05/2009",115.817
"3066","13/05/2009",113.962
"3067","12/05/2009",117.788
"3068","11/05/2009",119.48
"3069","08/05/2009",120.57
"3070","07/05/2009",117.556
"3071","06/05/2009",120.408
"3072","05/05/2009",118.947
"3073","04/05/2009",118.483
"3074","30/04/2009",110.368
"3075","29/04/2009",110.948
"3076","28/04/2009",107.818
"3077","27/04/2009",107.586
"3078","24/04/2009",110.6
"3079","23/04/2009",108.165
"3080","22/04/2009",105.267
"3081","20/04/2009",104.456
"3082","17/04/2009",107.354
"3083","16/04/2009",108.745
"3084","15/04/2009",106.751
"3085","14/04/2009",107.284
"3086","13/04/2009",108.858
"3087","09/04/2009",107.994
"3088","08/04/2009",104.895
"3089","07/04/2009",104.162
"3090","06/04/2009",104.871
"3091","03/04/2009",105.274
"3092","02/04/2009",104.446
"3093","01/04/2009",99.785
"3094","31/03/2009",96.994
"3095","30/03/2009",96.52
"3096","27/03/2009",99.832
"3097","26/03/2009",101.37
"3098","25/03/2009",99.785
"3099","24/03/2009",98.957
"3100","23/03/2009",101.252
"3101","20/03/2009",95.645
"3102","19/03/2009",96.047
"3103","18/03/2009",96.047
"3104","17/03/2009",94.391
"3105","16/03/2009",91.907
"3106","13/03/2009",93.09
"3107","12/03/2009",93.327
"3108","11/03/2009",92.783
"3109","10/03/2009",92.854
"3110","09/03/2009",87.767
"3111","06/03/2009",88.595
"3112","05/03/2009",90.027
"3113","04/03/2009",91.907
"3114","03/03/2009",87.294
"3115","02/03/2009",86.939
"3116","27/02/2009",91.316
"3117","26/02/2009",92.073
"3118","25/02/2009",91.789
"3119","20/02/2009",93.682
"3120","19/02/2009",95.692
"3121","18/02/2009",95.574
"3122","17/02/2009",95.823
"3123","16/02/2009",99.9
"3124","13/02/2009",100.26
"3125","12/02/2009",97.382
"3126","11/02/2009",98.581
"3127","10/02/2009",98.821
"3128","09/02/2009",101.303
"3129","06/02/2009",103.018
"3130","05/02/2009",98.941
"3131","04/02/2009",96.662
"3132","03/02/2009",95.583
"3133","02/02/2009",93.184
"3134","30/01/2009",94.623
"3135","29/01/2009",95.775
"3136","28/01/2009",97.154
"3137","27/01/2009",93.88
"3138","26/01/2009",93.064
"3139","23/01/2009",91.865
"3140","22/01/2009",91.985
"3141","21/01/2009",93.304
"3142","20/01/2009",90.666
"3143","19/01/2009",94.048
"3144","16/01/2009",95.463
"3145","15/01/2009",94.803
"3146","14/01/2009",92.584
"3147","13/01/2009",96.542
"3148","12/01/2009",96.182
"3149","09/01/2009",101.099
"3150","08/01/2009",101.939
"3151","07/01/2009",100.008
"3152","06/01/2009",103.498
"3153","05/01/2009",101.459
"3154","02/01/2009",98.221
"3155","30/12/2008",91.025
"3156","29/12/2008",90.714
"3157","26/12/2008",90.186
"3158","23/12/2008",89.346
"3159","22/12/2008",92.584
"3160","19/12/2008",95.942
"3161","18/12/2008",96.302
"3162","17/12/2008",97.621
"3163","16/12/2008",98.101
"3164","15/12/2008",93.937
"3165","12/12/2008",96.019
"3166","11/12/2008",95.039
"3167","10/12/2008",95.652
"3168","09/12/2008",93.937
"3169","08/12/2008",94.305
"3170","05/12/2008",87.568
"3171","04/12/2008",87.324
"3172","03/12/2008",87.201
"3173","02/12/2008",86.589
"3174","01/12/2008",85.842
"3175","28/11/2008",90.63
"3176","27/11/2008",89.651
"3177","26/11/2008",90.263
"3178","25/11/2008",86.466
"3179","24/11/2008",84.262
"3180","21/11/2008",77.526
"3181","19/11/2008",82.792
"3182","18/11/2008",84.139
"3183","17/11/2008",88.671
"3184","14/11/2008",89.038
"3185","13/11/2008",89.651
"3186","12/11/2008",85.486
"3187","11/11/2008",92.957
"3188","10/11/2008",91.243
"3189","07/11/2008",91.488
"3190","06/11/2008",91.12
"3191","05/11/2008",94.305
"3192","04/11/2008",100.551
"3193","03/11/2008",95.529
"3194","31/10/2008",92.345
"3195","30/10/2008",94.305
"3196","29/10/2008",86.956
"3197","28/10/2008",82.927
"3198","27/10/2008",73.117
"3199","24/10/2008",78.138
"3200","23/10/2008",84.507
"3201","22/10/2008",88.34
"3202","21/10/2008",97.734
"3203","20/10/2008",98.958
"3204","17/10/2008",91.365
"3205","16/10/2008",91.855
"3206","15/10/2008",92.835
"3207","14/10/2008",103.612
"3208","13/10/2008",102.615
"3209","10/10/2008",89.773
"3210","09/10/2008",92.64
"3211","08/10/2008",97.004
"3212","07/10/2008",100.869
"3213","06/10/2008",105.483
"3214","03/10/2008",111.468
"3215","02/10/2008",115.707
"3216","01/10/2008",124.684
"3217","30/09/2008",123.188
"3218","29/09/2008",117.128
"3219","26/09/2008",128.175
"3220","25/09/2008",130.17
"3221","24/09/2008",125.183
"3222","23/09/2008",124.933
"3223","22/09/2008",129.671
"3224","19/09/2008",132.452
"3225","18/09/2008",122.315
"3226","17/09/2008",116.33
"3227","16/09/2008",123.687
"3228","15/09/2008",122.564
"3229","12/09/2008",131.916
"3230","11/09/2008",128.923
"3231","10/09/2008",124.809
"3232","09/09/2008",122.19
"3233","08/09/2008",128.549
"3234","05/09/2008",130.17
"3235","04/09/2008",129.671
"3236","03/09/2008",135.158
"3237","02/09/2008",137.527
"3238","01/09/2008",139.447
"3239","29/08/2008",140.893
"3240","28/08/2008",143.137
"3241","27/08/2008",140.768
"3242","26/08/2008",138.025
"3243","25/08/2008",138.15
"3244","22/08/2008",141.142
"3245","21/08/2008",141.891
"3246","20/08/2008",140.444
"3247","19/08/2008",136.404
"3248","18/08/2008",136.155
"3249","15/08/2008",137.901
"3250","14/08/2008",140.519
"3251","13/08/2008",139.621
"3252","12/08/2008",138.399
"3253","11/08/2008",139.675
"3254","08/08/2008",144.573
"3255","07/08/2008",145.67
"3256","06/08/2008",147.226
"3257","05/08/2008",144.267
"3258","04/08/2008",142.481
"3259","01/08/2008",147.201
"3260","31/07/2008",152.558
"3261","30/07/2008",153.834
"3262","29/07/2008",148.68
"3263","28/07/2008",146.027
"3264","25/07/2008",146.563
"3265","24/07/2008",147.073
"3266","23/07/2008",152.558
"3267","22/07/2008",153.579
"3268","21/07/2008",156.257
"3269","18/07/2008",153.961
"3270","17/07/2008",154.854
"3271","16/07/2008",160.084
"3272","15/07/2008",157.635
"3273","14/07/2008",156.512
"3274","11/07/2008",154.982
"3275","10/07/2008",155.364
"3276","08/07/2008",153.196
"3277","07/07/2008",152.048
"3278","04/07/2008",152.431
"3279","03/07/2008",152.686
"3280","02/07/2008",157.15
"3281","01/07/2008",163.528
"3282","30/06/2008",167.482
"3283","27/06/2008",165.441
"3284","26/06/2008",165.186
"3285","25/06/2008",170.314
"3286","24/06/2008",166.079
"3287","23/06/2008",167.482
"3288","20/06/2008",166.845
"3289","19/06/2008",172.712
"3290","18/06/2008",173.733
"3291","17/06/2008",177.177
"3292","16/06/2008",174.249
"3293","13/06/2008",173.86
"3294","12/06/2008",174.249
"3295","11/06/2008",173.212
"3296","10/06/2008",175.985
"3297","09/06/2008",179.69
"3298","06/06/2008",180.986
"3299","05/06/2008",184.976
"3300","04/06/2008",178.135
"3301","03/06/2008",182.281
"3302","02/06/2008",186.556
"3303","30/05/2008",188.37
"3304","29/05/2008",186.427
"3305","28/05/2008",190.184
"3306","27/05/2008",184.483
"3307","26/05/2008",186.556
"3308","23/05/2008",186.038
"3309","21/05/2008",189.147
"3310","20/05/2008",191.583
"3311","19/05/2008",190.961
"3312","16/05/2008",190.184
"3313","15/05/2008",187.075
"3314","14/05/2008",182.799
"3315","13/05/2008",184.743
"3316","12/05/2008",184.017
"3317","09/05/2008",181.996
"3318","08/05/2008",182.799
"3319","07/05/2008",180.338
"3320","06/05/2008",184.095
"3321","05/05/2008",183.81
"3322","02/05/2008",181.892
"3323","30/04/2008",176.969
"3324","29/04/2008",166.864
"3325","28/04/2008",172.694
"3326","25/04/2008",171.735
"3327","24/04/2008",169.766
"3328","23/04/2008",170.88
"3329","22/04/2008",172.176
"3330","18/04/2008",170.492
"3331","17/04/2008",169.326
"3332","16/04/2008",168.548
"3333","15/04/2008",164.532
"3334","14/04/2008",163.481
"3335","11/04/2008",164.532
"3336","10/04/2008",167.292
"3337","09/04/2008",167.266
"3338","08/04/2008",169.868
"3339","07/04/2008",169.263
"3340","04/04/2008",170.393
"3341","03/04/2008",169.132
"3342","02/04/2008",167.292
"3343","01/04/2008",165.978
"3344","31/03/2008",159.933
"3345","28/03/2008",159.249
"3346","27/03/2008",160.196
"3347","26/03/2008",162.377
"3348","25/03/2008",161.93
"3349","24/03/2008",158.435
"3350","20/03/2008",156.884
"3351","19/03/2008",155.07
"3352","18/03/2008",164.138
"3353","17/03/2008",159.407
"3354","14/03/2008",164.138
"3355","13/03/2008",164.953
"3356","12/03/2008",164.664
"3357","11/03/2008",165.058
"3358","10/03/2008",159.407
"3359","07/03/2008",163.744
"3360","06/03/2008",167.082
"3361","05/03/2008",172.023
"3362","04/03/2008",169
"3363","03/03/2008",171.497
"3364","29/02/2008",168.659
"3365","28/02/2008",174.126
"3366","27/02/2008",174.651
"3367","26/02/2008",173.337
"3368","25/02/2008",172.154
"3369","22/02/2008",171.839
"3370","21/02/2008",169.132
"3371","20/02/2008",169.237
"3372","19/02/2008",164.927
"3373","18/02/2008",167.292
"3374","15/02/2008",162.692
"3375","14/02/2008",164.059
"3376","13/02/2008",166.635
"3377","12/02/2008",164.138
"3378","11/02/2008",160.964
"3379","08/02/2008",156.731
"3380","07/02/2008",156.07
"3381","06/02/2008",155.806
"3382","01/02/2008",162.683
"3383","31/01/2008",157.26
"3384","30/01/2008",159.244
"3385","29/01/2008",157.922
"3386","28/01/2008",154.88
"3387","24/01/2008",151.957
"3388","23/01/2008",141.653
"3389","22/01/2008",148.267
"3390","21/01/2008",142.182
"3391","18/01/2008",151.97
"3392","17/01/2008",151.414
"3393","16/01/2008",155.673
"3394","15/01/2008",158.98
"3395","14/01/2008",165.328
"3396","11/01/2008",164.535
"3397","10/01/2008",168.238
"3398","09/01/2008",166.387
"3399","08/01/2008",164.403
"3400","07/01/2008",160.964
"3401","04/01/2008",161.625
"3402","03/01/2008",166.916
"3403","02/01/2008",167.259
"3404","28/12/2007",170.354
"3405","27/12/2007",169.693
"3406","26/12/2007",171.413
"3407","21/12/2007",168.503
"3408","20/12/2007",164.27
"3409","19/12/2007",163.874
"3410","18/12/2007",162.181
"3411","17/12/2007",159.641
"3412","14/12/2007",166.387
"3413","13/12/2007",167.577
"3414","12/12/2007",174.322
"3415","11/12/2007",172.603
"3416","10/12/2007",175.064
"3417","07/12/2007",175.759
"3418","06/12/2007",176.134
"3419","05/12/2007",173.887
"3420","04/12/2007",170.249
"3421","03/12/2007",169.045
"3422","30/11/2007",169.527
"3423","29/11/2007",166.237
"3424","28/11/2007",165.836
"3425","27/11/2007",159.149
"3426","26/11/2007",158.079
"3427","23/11/2007",163.161
"3428","22/11/2007",162.626
"3429","21/11/2007",163.027
"3430","19/11/2007",167.173
"3431","16/11/2007",173.807
"3432","14/11/2007",173.86
"3433","13/11/2007",169.366
"3434","12/11/2007",165.033
"3435","09/11/2007",172.282
"3436","08/11/2007",169.313
"3437","07/11/2007",170.784
"3438","06/11/2007",173.833
"3439","05/11/2007",169.58
"3440","01/11/2007",172.523
"3441","31/10/2007",176
"3442","30/10/2007",173.726
"3443","29/10/2007",175.465
"3444","26/10/2007",173.379
"3445","25/10/2007",168.109
"3446","24/10/2007",169.313
"3447","23/10/2007",169.634
"3448","22/10/2007",165.167
"3449","19/10/2007",164.204
"3450","18/10/2007",170.329
"3451","17/10/2007",169.714
"3452","16/10/2007",166.504
"3453","15/10/2007",169.199
"3454","11/10/2007",167.852
"3455","10/10/2007",170.546
"3456","09/10/2007",171.3
"3457","08/10/2007",169.064
"3458","05/10/2007",168.256
"3459","04/10/2007",162.921
"3460","03/10/2007",162.598
"3461","02/10/2007",167.259
"3462","01/10/2007",168.256
"3463","28/09/2007",163.406
"3464","27/09/2007",164.753
"3465","26/09/2007",161.439
"3466","25/09/2007",159.149
"3467","24/09/2007",158.044
"3468","21/09/2007",156.051
"3469","20/09/2007",153.437
"3470","19/09/2007",154.811
"3471","18/09/2007",153.356
"3472","17/09/2007",145.84
"3473","14/09/2007",147.779
"3474","13/09/2007",148.049
"3475","12/09/2007",144.735
"3476","11/09/2007",145.355
"3477","10/09/2007",141.583
"3478","06/09/2007",146.89
"3479","05/09/2007",146.702
"3480","04/09/2007",148.992
"3481","03/09/2007",147.429
"3482","31/08/2007",146.702
"3483","30/08/2007",142.391
"3484","29/08/2007",142.337
"3485","28/08/2007",138.215
"3486","27/08/2007",142.93
"3487","24/08/2007",143.011
"3488","23/08/2007",139.158
"3489","22/08/2007",139.562
"3490","21/08/2007",134.039
"3491","20/08/2007",132.287
"3492","17/08/2007",131.075
"3493","16/08/2007",128.785
"3494","15/08/2007",132.018
"3495","14/08/2007",138.484
"3496","13/08/2007",142.577
"3497","10/08/2007",143.451
"3498","09/08/2007",145.715
"3499","08/08/2007",150.709
"3500","07/08/2007",146.288
"3501","06/08/2007",144.76
"3502","03/08/2007",142.714
"3503","02/08/2007",149.317
"3504","01/08/2007",147.898
"3505","31/07/2007",147.08
"3506","30/07/2007",148.908
"3507","27/07/2007",143.942
"3508","26/07/2007",146.234
"3509","25/07/2007",153.083
"3510","24/07/2007",152.101
"3511","23/07/2007",158.732
"3512","20/07/2007",157.067
"3513","19/07/2007",159.277
"3514","18/07/2007",157.804
"3515","17/07/2007",157.64
"3516","16/07/2007",157.367
"3517","13/07/2007",158.131
"3518","12/07/2007",158.213
"3519","11/07/2007",154.72
"3520","10/07/2007",153.138
"3521","06/07/2007",155.266
"3522","05/07/2007",153.738
"3523","04/07/2007",152.81
"3524","03/07/2007",153.192
"3525","02/07/2007",152.592
"3526","29/06/2007",149.454
"3527","28/06/2007",149.154
"3528","27/06/2007",148.99
"3529","26/06/2007",148.417
"3530","25/06/2007",148.854
"3531","22/06/2007",149.263
"3532","21/06/2007",151.173
"3533","20/06/2007",149.208
"3534","19/06/2007",150.9
"3535","18/06/2007",150.9
"3536","15/06/2007",151.146
"3537","14/06/2007",148.089
"3538","13/06/2007",145.934
"3539","12/06/2007",142.714
"3540","11/06/2007",145.339
"3541","08/06/2007",144.786
"3542","06/06/2007",143.543
"3543","05/06/2007",146.444
"3544","04/06/2007",147.052
"3545","01/06/2007",147.356
"3546","31/05/2007",144.51
"3547","30/05/2007",145.283
"3548","29/05/2007",143.211
"3549","28/05/2007",144.648
"3550","25/05/2007",142.99
"3551","24/05/2007",139.619
"3552","23/05/2007",143.045
"3553","22/05/2007",144.399
"3554","21/05/2007",145.118
"3555","18/05/2007",144.399
"3556","17/05/2007",143.405
"3557","16/05/2007",143.957
"3558","15/05/2007",140.144
"3559","14/05/2007",140.089
"3560","11/05/2007",141.47
"3561","10/05/2007",139.343
"3562","09/05/2007",142.962
"3563","08/05/2007",139.895
"3564","07/05/2007",140.282
"3565","04/05/2007",141.166
"3566","03/05/2007",140.006
"3567","02/05/2007",137.934
"3568","30/04/2007",135.557
"3569","27/04/2007",137.602
"3570","26/04/2007",136.994
"3571","25/04/2007",138.984
"3572","24/04/2007",136.967
"3573","23/04/2007",137.271
"3574","20/04/2007",138.32
"3575","19/04/2007",136.386
"3576","18/04/2007",135.972
"3577","17/04/2007",136.151
"3578","16/04/2007",136.626
"3579","13/04/2007",133.861
"3580","12/04/2007",132.017
"3581","11/04/2007",131.067
"3582","10/04/2007",131.766
"3583","09/04/2007",131.235
"3584","05/04/2007",130.201
"3585","04/04/2007",130.341
"3586","03/04/2007",129.587
"3587","02/04/2007",127.492
"3588","30/03/2007",127.157
"3589","29/03/2007",127.101
"3590","28/03/2007",124.335
"3591","27/03/2007",126.766
"3592","26/03/2007",128.218
"3593","23/03/2007",127.799
"3594","22/03/2007",127.576
"3595","21/03/2007",128.162
"3596","20/03/2007",124.224
"3597","19/03/2007",122.408
"3598","16/03/2007",119
"3599","15/03/2007",120.816
"3600","14/03/2007",121.514
"3601","13/03/2007",119.838
"3602","12/03/2007",124.447
"3603","09/03/2007",124.251
"3604","08/03/2007",122.073
"3605","07/03/2007",119.084
"3606","06/03/2007",121.29
"3607","05/03/2007",116.151
"3608","02/03/2007",118.86
"3609","01/03/2007",122.547
"3610","28/02/2007",123.525
"3611","27/02/2007",121.318
"3612","26/02/2007",130.9
"3613","23/02/2007",130.229
"3614","22/02/2007",131.878
"3615","21/02/2007",131.012
"3616","16/02/2007",130.062
"3617","15/02/2007",130.565
"3618","14/02/2007",130.788
"3619","13/02/2007",128.442
"3620","12/02/2007",124.776
"3621","09/02/2007",125.799
"3622","08/02/2007",127.618
"3623","07/02/2007",126.68
"3624","06/02/2007",128.953
"3625","05/02/2007",129.152
"3626","02/02/2007",128.101
"3627","01/02/2007",127.816
"3628","31/01/2007",127.248
"3629","30/01/2007",125.6
"3630","29/01/2007",124.094
"3631","26/01/2007",126.737
"3632","24/01/2007",127.816
"3633","23/01/2007",126.396
"3634","22/01/2007",124.719
"3635","19/01/2007",124.208
"3636","18/01/2007",121.622
"3637","17/01/2007",122.673
"3638","16/01/2007",122.218
"3639","15/01/2007",122.872
"3640","12/01/2007",123.81
"3641","11/01/2007",122.758
"3642","10/01/2007",121.622
"3643","09/01/2007",120.854
"3644","08/01/2007",122.844
"3645","05/01/2007",121.195
"3646","04/01/2007",126.964
"3647","03/01/2007",127.959
"3648","02/01/2007",130.829
"3649","28/12/2006",127.959
"3650","27/12/2006",128.442
"3651","26/12/2006",126.055
"3652","22/12/2006",125.401
"3653","21/12/2006",125.259
"3654","20/12/2006",125.799
"3655","19/12/2006",126.225
"3656","18/12/2006",125.969
"3657","15/12/2006",126.509
"3658","14/12/2006",126.964
"3659","13/12/2006",125.486
"3660","12/12/2006",124.463
"3661","11/12/2006",125.244
"3662","08/12/2006",124.29
"3663","07/12/2006",124.695
"3664","06/12/2006",124.984
"3665","05/12/2006",125.389
"3666","04/12/2006",123.624
"3667","01/12/2006",119.805
"3668","30/11/2006",122.033
"3669","29/11/2006",121.715
"3670","28/11/2006",119.198
"3671","27/11/2006",118.619
"3672","24/11/2006",121.078
"3673","23/11/2006",122.525
"3674","22/11/2006",122.322
"3675","21/11/2006",120.963
"3676","17/11/2006",119.487
"3677","16/11/2006",119.892
"3678","14/11/2006",120.268
"3679","13/11/2006",118.764
"3680","10/11/2006",118.851
"3681","09/11/2006",119.342
"3682","08/11/2006",121.165
"3683","07/11/2006",120.124
"3684","06/11/2006",120.702
"3685","03/11/2006",118.503
"3686","01/11/2006",117.144
"3687","31/10/2006",115.147
"3688","30/10/2006",114.106
"3689","27/10/2006",115.176
"3690","26/10/2006",116.478
"3691","25/10/2006",116.189
"3692","24/10/2006",116.015
"3693","23/10/2006",115.321
"3694","20/10/2006",113.296
"3695","19/10/2006",114.279
"3696","18/10/2006",113.874
"3697","17/10/2006",114.627
"3698","16/10/2006",115.54
"3699","13/10/2006",114.42
"3700","11/10/2006",113.095
"3701","10/10/2006",114.185
"3702","09/10/2006",113.242
"3703","06/10/2006",112.241
"3704","05/10/2006",112.27
"3705","04/10/2006",111.77
"3706","03/10/2006",107.912
"3707","02/10/2006",109.561
"3708","29/09/2006",107.735
"3709","28/09/2006",107.794
"3710","27/09/2006",106.881
"3711","26/09/2006",105.909
"3712","25/09/2006",103.906
"3713","22/09/2006",103.111
"3714","21/09/2006",103.17
"3715","20/09/2006",104.171
"3716","19/09/2006",106.616
"3717","18/09/2006",108.471
"3718","15/09/2006",107.352
"3719","14/09/2006",107.588
"3720","13/09/2006",108.736
"3721","12/09/2006",107.647
"3722","11/09/2006",106.557
"3723","08/09/2006",108.736
"3724","06/09/2006",109.738
"3725","05/09/2006",111.917
"3726","04/09/2006",112.801
"3727","01/09/2006",111.387
"3728","31/08/2006",108.825
"3729","30/08/2006",108.471
"3730","29/08/2006",108.825
"3731","28/08/2006",108.795
"3732","25/08/2006",107.794
"3733","24/08/2006",107.264
"3734","23/08/2006",106.586
"3735","22/08/2006",109.973
"3736","21/08/2006",111.593
"3737","18/08/2006",112.712
"3738","17/08/2006",113.095
"3739","16/08/2006",113.39
"3740","15/08/2006",111.976
"3741","14/08/2006",109.814
"3742","11/08/2006",111.345
"3743","10/08/2006",112.516
"3744","09/08/2006",112.066
"3745","08/08/2006",113.147
"3746","07/08/2006",113.537
"3747","04/08/2006",114.168
"3748","03/08/2006",113.117
"3749","02/08/2006",112.516
"3750","01/08/2006",111.195
"3751","31/07/2006",112.006
"3752","28/07/2006",112.907
"3753","27/07/2006",111.556
"3754","26/07/2006",110.505
"3755","25/07/2006",111.015
"3756","24/07/2006",109.694
"3757","21/07/2006",107.442
"3758","20/07/2006",108.733
"3759","19/07/2006",111.375
"3760","18/07/2006",106.511
"3761","17/07/2006",105.94
"3762","14/07/2006",107.442
"3763","13/07/2006",107.292
"3764","12/07/2006",109.844
"3765","11/07/2006",111.255
"3766","10/07/2006",109.874
"3767","07/07/2006",109.544
"3768","06/07/2006",111.075
"3769","05/07/2006",110.805
"3770","04/07/2006",113.808
"3771","03/07/2006",114.228
"3772","30/06/2006",111.946
"3773","29/06/2006",111.255
"3774","28/06/2006",106.09
"3775","27/06/2006",105.099
"3776","26/06/2006",105.67
"3777","23/06/2006",105.76
"3778","22/06/2006",104.709
"3779","21/06/2006",105.55
"3780","20/06/2006",102.697
"3781","19/06/2006",103.748
"3782","16/06/2006",104.949
"3783","14/06/2006",100.775
"3784","13/06/2006",100.535
"3785","12/06/2006",102.213
"3786","09/06/2006",107.095
"3787","08/06/2006",108.316
"3788","07/06/2006",108.224
"3789","06/06/2006",111.519
"3790","05/06/2006",112.19
"3791","02/06/2006",115.974
"3792","01/06/2006",115.272
